"ItemID","ItemTitle","TotalAttachments","AttachmentName","ServerRelativeUrl","CreatedBy"
"746","Amendment 2_Yellow House","10","4b SPACE-CALCULATIONS_CMP-VILLA JAUNE.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/746/4b SPACE-CALCULATIONS_CMP-VILLA JAUNE.xlsx","Nene Mariama Balde"
"746","Amendment 2_Yellow House","10","5 UNDP CO FACILITY SURVEY REPORT DEC. 2020.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/746/5 UNDP CO FACILITY SURVEY REPORT DEC. 2020.doc","Nene Mariama Balde"
"746","Amendment 2_Yellow House","10","6 Photos Villa Jaune.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/746/6 Photos Villa Jaune.docx","Nene Mariama Balde"
"746","Amendment 2_Yellow House","10","7 Villa Jaune - projet amendement contrat de bail 2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/746/7 Villa Jaune - projet amendement contrat de bail 2021.docx","Nene Mariama Balde"
"746","Amendment 2_Yellow House","10","7 Villa Jaune - projet amendement contrat de bail 2021_GO_Jan_28_2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/746/7 Villa Jaune - projet amendement contrat de bail 2021_GO_Jan_28_2021.docx","Nene Mariama Balde"
"746","Amendment 2_Yellow House","10","villa_Jaune-Etage.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/746/villa_Jaune-Etage.pdf","Nene Mariama Balde"
"746","Amendment 2_Yellow House","10","villa_Jaune-RDC.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/746/villa_Jaune-RDC.pdf","Nene Mariama Balde"
"747","Amendment 2_Villa Blanche_ID 91","8","04 Cost Benefit Analysis_VILLA BLANCHE.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/747/04 Cost Benefit Analysis_VILLA BLANCHE.xlsx","Nene Mariama Balde"
"747","Amendment 2_Villa Blanche_ID 91","8","1 NOTE DE PRESENTATION RENOUVELLEMENT VILLA BLANCHE ANNEE 2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/747/1 NOTE DE PRESENTATION RENOUVELLEMENT VILLA BLANCHE ANNEE 2021.docx","Nene Mariama Balde"
"747","Amendment 2_Villa Blanche_ID 91","8","2-1 Titre de Propriete.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/747/2-1 Titre de Propriete.pdf","Nene Mariama Balde"
"747","Amendment 2_Villa Blanche_ID 91","8","3b SPACE-CALCULATIONS_CMP-VILLA BLANCHE.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/747/3b SPACE-CALCULATIONS_CMP-VILLA BLANCHE.xlsx","Nene Mariama Balde"
"747","Amendment 2_Villa Blanche_ID 91","8","3C Photos Villa Blanche.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/747/3C Photos Villa Blanche.docx","Nene Mariama Balde"
"747","Amendment 2_Villa Blanche_ID 91","8","6  UNDP CO FACILITY SURVEY REPORT DEC. 2020.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/747/6  UNDP CO FACILITY SURVEY REPORT DEC. 2020.doc","Nene Mariama Balde"
"747","Amendment 2_Villa Blanche_ID 91","8","7 Villa Blanche - projet amendement contrat de bail  2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/747/7 Villa Blanche - projet amendement contrat de bail  2021.docx","Nene Mariama Balde"
"747","Amendment 2_Villa Blanche_ID 91","8","7 Villa Blanche - projet amendement contrat de bail  2021_GO_Jan_29_2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/747/7 Villa Blanche - projet amendement contrat de bail  2021_GO_Jan_29_2021.docx","Nene Mariama Balde"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","1. Draft_Lease Agreement_Clemente SRL.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/1. Draft_Lease Agreement_Clemente SRL.docx","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","2. Cost Benefit Analysis_EDMITE II.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/2. Cost Benefit Analysis_EDMITE II.xlsx","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","3. ANNEX 2 TTCP-PRELIMINARY-SPACE-CALCULATIONS_CMP-standards_EDMITE_Sciusev 105.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/3. ANNEX 2 TTCP-PRELIMINARY-SPACE-CALCULATIONS_CMP-standards_EDMITE_Sciusev 105.xlsx","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","4.1. State Registry Extract_Clemente SRL_Sciusev 105 (RO).pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/4.1. State Registry Extract_Clemente SRL_Sciusev 105 (RO).pdf","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","4.1. State Registry Extract_Clemente SRL_Sciusev 2015 (ENG) (unofficial translation).pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/4.1. State Registry Extract_Clemente SRL_Sciusev 2015 (ENG) (unofficial translation).pdf","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","4.2. Title Deed Extract_Clemente SRL_Sciusev 105 (ENG) (unofficial translation).pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/4.2. Title Deed Extract_Clemente SRL_Sciusev 105 (ENG) (unofficial translation).pdf","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","4.2. Title Deed Extract_Clemente SRL_Sciusev 105 (RO).pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/4.2. Title Deed Extract_Clemente SRL_Sciusev 105 (RO).pdf","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","4.3. ID Card_Alberto Tormen.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/4.3. ID Card_Alberto Tormen.pdf","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","5. Security Survey_Sciusev 105_EDMITE II.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/5. Security Survey_Sciusev 105_EDMITE II.docx","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","6. Pro doc EDMITE (extract) Multi-year budget).pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/6. Pro doc EDMITE (extract) Multi-year budget).pdf","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","7. Floor Plan Building_Clemente SRL_Sciusev 105.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/7. Floor Plan Building_Clemente SRL_Sciusev 105.pdf","Tamar Alavidze"
"748","Lease acquisition for EDMITE project with Clemente SRL","12","RE_ Request for clearance - New Lease Agreement for the UNDP Moldova - EDMITE.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/748/RE_ Request for clearance - New Lease Agreement for the UNDP Moldova - EDMITE.eml","Tamar Alavidze"
"749","Garowe UNCC Premises Lease Agreement ","19","01. Garowe Buffer Zone - Mohamed Yassin Abshir 2015.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/01. Garowe Buffer Zone - Mohamed Yassin Abshir 2015.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","02. Buffer Zone Extension-2018.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/02. Buffer Zone Extension-2018.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","03. Buffer Zone Contract 2019.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/03. Buffer Zone Contract 2019.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","04. Buffer Zone Contract 1-31 Jan 2020.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/04. Buffer Zone Contract 1-31 Jan 2020.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","05. Boffer Zone Contract 1 Feb to 31 Mar 2020 Amendment 4.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/05. Boffer Zone Contract 1 Feb to 31 Mar 2020 Amendment 4.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","08. UNCC Premises F A M Amendment of cost on Sept 2016.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/08. UNCC Premises F A M Amendment of cost on Sept 2016.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","10. UNDP_Amendment_10_signed.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/10. UNDP_Amendment_10_signed.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","Faiza Abdalla Mohamed UNCC Garowe - Amendment 11.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/Faiza Abdalla Mohamed UNCC Garowe - Amendment 11.docx","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","Faiza Abdalla Mohamed UNCC Garowe - Amendment 11_GO_revised_01042021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/Faiza Abdalla Mohamed UNCC Garowe - Amendment 11_GO_revised_01042021.docx","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","Garowe Lease Renewal Lessor Confirmation.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/Garowe Lease Renewal Lessor Confirmation.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","Garowe UNCC Buffer Zone AMENDMENT LETTER_GOrevised.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/Garowe UNCC Buffer Zone AMENDMENT LETTER_GOrevised.docx","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","Garowe UNCC Buffer Zone AMENDMENT LETTER_GOrevised_01042021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/Garowe UNCC Buffer Zone AMENDMENT LETTER_GOrevised_01042021.docx","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","Garowe UNCC MOU 2020 signed by UNDP and UNHCR (2).pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/Garowe UNCC MOU 2020 signed by UNDP and UNHCR (2).pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","lease extension for UNCC Garowe, Somalia.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/lease extension for UNCC Garowe, Somalia.eml","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","MOU_Revised_UNCC Garowe 2021 v 0.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/MOU_Revised_UNCC Garowe 2021 v 0.docx","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","MOU_Revised_UNCC Garowe 2021_GOrevised_01042021_CO01042021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/MOU_Revised_UNCC Garowe 2021_GOrevised_01042021_CO01042021.docx","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","Premises Lease Agree - Performance evaluation 2021.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/Premises Lease Agree - Performance evaluation 2021.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","Request for Direct Contracting Garowe UNCC Feb 21.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/Request for Direct Contracting Garowe UNCC Feb 21.pdf","Ahmed Said Mohamed"
"749","Garowe UNCC Premises Lease Agreement ","19","UNDP_Standard_Lease_Agreement_Form_E Garowe UNCC.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/749/UNDP_Standard_Lease_Agreement_Form_E Garowe UNCC.docx","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","Faiza Abdalla Mohamed UNCC Garowe - Amendment 11_GO_revised_01042021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/Faiza Abdalla Mohamed UNCC Garowe - Amendment 11_GO_revised_01042021.docx","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","Garowe Lease Renewal Lessor Confirmation.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/Garowe Lease Renewal Lessor Confirmation.pdf","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","Garowe UNCC Buffer Zone AMENDMENT LETTER Feb 21.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/Garowe UNCC Buffer Zone AMENDMENT LETTER Feb 21.docx","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","Garowe UNCC Buffer Zone AMENDMENT LETTER_GOrevised.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/Garowe UNCC Buffer Zone AMENDMENT LETTER_GOrevised.docx","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","Garowe UNCC Buffer Zone AMENDMENT LETTER_GOrevised_01042021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/Garowe UNCC Buffer Zone AMENDMENT LETTER_GOrevised_01042021.docx","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","Garowe UNCC MOU 2020 signed by UNDP and UNHCR (2).pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/Garowe UNCC MOU 2020 signed by UNDP and UNHCR (2).pdf","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","LoE  -Buffer Zone extention Feb 21.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/LoE  -Buffer Zone extention Feb 21.docx","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","MOU_Revised_UNCC Garowe 2021_GOrevised_01042021_CO01042021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/MOU_Revised_UNCC Garowe 2021_GOrevised_01042021_CO01042021.docx","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","Premises Lease Agree - Performance evaluation 2021.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/Premises Lease Agree - Performance evaluation 2021.pdf","Ahmed Said Mohamed"
"750","Garowe Buffer Zone contract amendment","10","Request for Direct Contracting Garowe UNCC Feb 21.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/750/Request for Direct Contracting Garowe UNCC Feb 21.pdf","Ahmed Said Mohamed"
"751","Short Term Amendment_Main Country Office_ID_1433_May 2021","5","Amadou samba _ bank guarantee.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/751/Amadou samba _ bank guarantee.pdf","Nene Mariama Balde"
"751","Short Term Amendment_Main Country Office_ID_1433_May 2021","5","FSSS UN House Banjul Final Jan 2021.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/751/FSSS UN House Banjul Final Jan 2021.pdf","Nene Mariama Balde"
"751","Short Term Amendment_Main Country Office_ID_1433_May 2021","5","MOU for The Gambia UN House 2.16.2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/751/MOU for The Gambia UN House 2.16.2021.docx","Nene Mariama Balde"
"751","Short Term Amendment_Main Country Office_ID_1433_May 2021","5","Signed 3 month Amendment to Lease Agreement (UN House Gambia) Feb 2021.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/751/Signed 3 month Amendment to Lease Agreement (UN House Gambia) Feb 2021.pdf","Nene Mariama Balde"
"751","Short Term Amendment_Main Country Office_ID_1433_May 2021","5","Title Deed for UN House, The Gambia.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/751/Title Deed for UN House, The Gambia.pdf","Nene Mariama Balde"
"752","Sub-lease agreement_AFDB_UNDP","3","MAURITIUS - Sub-lease Agreement with UNDP (1 Jan 2020-31 Dec 2020) - Signed by both parties.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/752/MAURITIUS - Sub-lease Agreement with UNDP (1 Jan 2020-31 Dec 2020) - Signed by both parties.pdf","Nene Mariama Balde"
"752","Sub-lease agreement_AFDB_UNDP","3","MAURITIUS CO - Amendment NO. 1 sub-lease Agreement - AFDB - Feb-8-21.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/752/MAURITIUS CO - Amendment NO. 1 sub-lease Agreement - AFDB - Feb-8-21.doc","Nene Mariama Balde"
"752","Sub-lease agreement_AFDB_UNDP","3","Proposed AfDB Eswatini Office Lease -Sub-lease for further review by UNDP.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/752/Proposed AfDB Eswatini Office Lease -Sub-lease for further review by UNDP.msg","Nene Mariama Balde"
"753","Query re MOU with UNFPA for project office leased by UNDP","3","Draft MOU- Karnali Province (1).docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/753/Draft MOU- Karnali Province (1).docx","Tamar Alavidze"
"753","Query re MOU with UNFPA for project office leased by UNDP","3","Draft MOU- Karnali Province _GO_comments_NS (1).docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/753/Draft MOU- Karnali Province _GO_comments_NS (1).docx","Tamar Alavidze"
"753","Query re MOU with UNFPA for project office leased by UNDP","3","MOU_Surkhet_Office_Final 30042021.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/753/MOU_Surkhet_Office_Final 30042021.pdf","Tamar Alavidze"
"754","Query re lease extension for the storage space in Sukhumi","1","Lease of the storage space.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/754/Lease of the storage space.eml","Tamar Alavidze"
"755","Sublease_Amendment_3_IOM_UNDP","3","2021-C01140 Amendment_3_Sub-Lease_IOM_SIGNED.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/755/2021-C01140 Amendment_3_Sub-Lease_IOM_SIGNED.pdf","Nene Mariama Balde"
"755","Sublease_Amendment_3_IOM_UNDP","3","Amendement sublease Agreement IOM 2020.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/755/Amendement sublease Agreement IOM 2020.pdf","Nene Mariama Balde"
"755","Sublease_Amendment_3_IOM_UNDP","3","Amendment_3_Sub-Lease_IOM_UNDP 2021_GO_Feb_9_2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/755/Amendment_3_Sub-Lease_IOM_UNDP 2021_GO_Feb_9_2021.docx","Nene Mariama Balde"
"756","UN Mission Building","4","Annex C-MoU.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/756/Annex C-MoU.docx","Nene Mariama Balde"
"756","UN Mission Building","4","Annex D-MoU.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/756/Annex D-MoU.docx","Nene Mariama Balde"
"756","UN Mission Building","4","Annex E-MoU.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/756/Annex E-MoU.docx","Nene Mariama Balde"
"756","UN Mission Building","4","Memorandum of Understanding_Revised_GB.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/756/Memorandum of Understanding_Revised_GB.docx","Nene Mariama Balde"
"757","Lease Agreement_Project Office","1","Draft Agreement Canefield Office_GO_FEB_11-21.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/757/Draft Agreement Canefield Office_GO_FEB_11-21.docx","Nene Mariama Balde"
"758","Signing MOU on behalf of DSS for common premises in Zahle, Lebanon","16","Common premises agreement with WFP in Zahle, Lebanon.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/758/Common premises agreement with WFP in Zahle, Lebanon.eml","Tamar Alavidze"
"758","Signing MOU on behalf of DSS for common premises in Zahle, Lebanon","16","Memorandum of Understanding_Revised_JOINT MOU DRAFT TWO ANNEXES (3).docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/758/Memorandum of Understanding_Revised_JOINT MOU DRAFT TWO ANNEXES (3).docx","Tamar Alavidze"
"758","Signing MOU on behalf of DSS for common premises in Zahle, Lebanon","16","Memorandum of Understanding_Revised_JOINT MOU DRAFT TWO ANNEXES_GO-revised.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/758/Memorandum of Understanding_Revised_JOINT MOU DRAFT TWO ANNEXES_GO-revised.docx","Tamar Alavidze"
